mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1.4555383205413819,0.03855397107539459,0.09353432655334473,0.010092858635962328,,,1,2,200,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.7177033492822966,0.6358974358974359,0.696078431372549,0.6435643564356436,0.6458333333333334,0.6678153812642517,0.03279538756382548,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.2899194717407227,0.5139809234493147,0.1911756992340088,0.019618425832551138,,,1,2,400,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 400}",0.7230046948356808,0.6185567010309279,0.6896551724137931,0.6763285024154589,0.6802030456852792,0.677549623276228,0.03376804558180548,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.3397684574127198,0.04537942938508448,0.09922904968261718,0.02327257157195488,,,1,10,200,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.6305418719211823,0.5274725274725275,0.5591397849462365,0.5549738219895288,0.5444444444444444,0.5633144901547839,0.03534753366845502,19,0.8574610244988864,0.8478015783540023,0.832579185520362,0.8312570781426953,0.8333333333333334,0.8404864399698558,0.010397312121231765
3.0001049041748047,0.36267688054038877,0.1939338207244873,0.054595644286362106,,,1,10,400,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 400}",0.6138613861386139,0.5303867403314917,0.5714285714285714,0.5445026178010471,0.5393258426966292,0.5599010316792706,0.030252758457528214,20,0.8637873754152824,0.8542600896860987,0.8491620111731844,0.8329571106094809,0.832,0.8464333173768093,0.012327175380873126
1.3133797645568848,0.13436228342566006,0.09409141540527344,0.002293695013063754,,,5,2,200,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.5531914893617021,0.44571428571428573,0.5280898876404494,0.47513812154696133,0.4294478527607362,0.48631632740482694,0.047381049176868854,27,0.6828025477707006,0.7189054726368159,0.7063197026022305,0.6852085967130215,0.6457516339869281,0.6877975907419394,0.024941069614438337
2.83981032371521,0.48739167689932233,0.18128137588500975,0.058202947381786295,,,5,2,400,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 400}",0.5638297872340425,0.43529411764705883,0.5168539325842697,0.4946236559139785,0.47058823529411764,0.4962379457346935,0.04328588617630657,23,0.6844783715012722,0.7187112763320942,0.7128712871287128,0.6877370417193426,0.6580310880829016,0.6923658129528647,0.021803983578802037
1.3549309730529786,0.21482160814305729,0.08681540489196778,0.008617838843797264,,,5,10,200,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.5531914893617021,0.44571428571428573,0.5280898876404494,0.47513812154696133,0.4294478527607362,0.48631632740482694,0.047381049176868854,27,0.6828025477707006,0.7189054726368159,0.7063197026022305,0.6852085967130215,0.6457516339869281,0.6877975907419394,0.024941069614438337
2.746623468399048,0.43342224610107183,0.15477366447448732,0.011496477624685633,,,5,10,400,"{'model__class_weight': None, 'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10, 'model__n_estimators': 400}",0.5638297872340425,0.43529411764705883,0.5168539325842697,0.4946236559139785,0.47058823529411764,0.4962379457346935,0.04328588617630657,23,0.6844783715012722,0.7187112763320942,0.7128712871287128,0.6877370417193426,0.6580310880829016,0.6923658129528647,0.021803983578802037
1.4836110115051269,0.34065352460012116,0.11170797348022461,0.03842906539681144,,10,1,2,200,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.59375,0.5084745762711864,0.5683060109289617,0.5454545454545454,0.49122807017543857,0.5414426405660263,0.037635600810683664,22,0.8235294117647058,0.8395904436860068,0.8279816513761468,0.8198614318706697,0.7957497048406139,0.8213425287076286,0.014415499226177134
2.5481065273284913,0.17151700271310089,0.1615828037261963,0.00868660591881535,,10,1,2,400,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 400}",0.59375,0.5193370165745856,0.5698924731182796,0.5268817204301075,0.5257142857142857,0.5471150991674517,0.029436810438223708,21,0.8275862068965517,0.8289322617680827,0.8346636259977195,0.825287356321839,0.809801633605601,0.8252542169179587,0.008322098288959487
1.590310287475586,0.3785126550205709,0.10130128860473633,0.02841191333923598,,10,1,10,200,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.5434782608695652,0.4418604651162791,0.5251396648044693,0.5108695652173914,0.43902439024390244,0.4920744692503214,0.04341582586117868,25,0.7358024691358025,0.7404674046740467,0.7153465346534653,0.7234567901234568,0.6821106821106822,0.7194367761394908,0.020670032061420478
2.418454074859619,0.07938374877493701,0.1663801670074463,0.028196287877238477,,10,1,10,400,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 400}",0.5608465608465608,0.4418604651162791,0.5280898876404494,0.5106382978723404,0.4171779141104294,0.4917226251172118,0.05385470803740688,26,0.7358024691358025,0.7382716049382716,0.7317073170731707,0.7281672816728167,0.6947637292464879,0.7257424804133098,0.015870250759464875
1.6197596549987794,0.4354025349191143,0.1141669750213623,0.02995943458804702,,10,5,2,200,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.5136612021857924,0.39520958083832336,0.49142857142857144,0.4581005586592179,0.4074074074074074,0.4531614641038625,0.0460452797672351,31,0.614765100671141,0.6658064516129032,0.6380208333333334,0.6528497409326425,0.6186666666666667,0.6380217586433373,0.019531256736330573
2.34995813369751,0.05944548085929568,0.15393333435058593,0.006043705542494455,,10,5,2,400,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 400}",0.5217391304347826,0.42105263157894735,0.4971751412429379,0.4692737430167598,0.4074074074074074,0.46332961073616696,0.04360541348750181,29,0.624,0.6709346991037132,0.6388526727509778,0.6623711340206185,0.6223404255319149,0.6436997862814449,0.01978968460372272
1.5448919773101806,0.4216398891521697,0.10482134819030761,0.025079486967838616,,10,5,10,200,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.5136612021857924,0.39520958083832336,0.49142857142857144,0.4581005586592179,0.4074074074074074,0.4531614641038625,0.0460452797672351,31,0.614765100671141,0.6658064516129032,0.6380208333333334,0.6528497409326425,0.6186666666666667,0.6380217586433373,0.019531256736330573
2.439640188217163,0.09990362295285432,0.1601034641265869,0.017099154777627454,,10,5,10,400,"{'model__class_weight': None, 'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10, 'model__n_estimators': 400}",0.5217391304347826,0.42105263157894735,0.4971751412429379,0.4692737430167598,0.4074074074074074,0.46332961073616696,0.04360541348750181,29,0.624,0.6709346991037132,0.6388526727509778,0.6623711340206185,0.6223404255319149,0.6436997862814449,0.01978968460372272
1.5722641944885254,0.17817320193608624,0.11616358757019044,0.03443931766889522,balanced,,1,2,200,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6798029556650246,0.5434782608695652,0.5806451612903226,0.6467661691542289,0.5978260869565217,0.6097037267871326,0.048288336927598596,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.17685227394104,0.4542009091086661,0.17682151794433593,0.020465416222279025,balanced,,1,2,400,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 400}",0.6766169154228856,0.572972972972973,0.5882352941176471,0.6600985221674877,0.6243386243386243,0.6244524658039234,0.03988384586593413,17,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.518885612487793,0.4006332220627756,0.11625251770019532,0.027221494267058978,balanced,,1,10,200,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.6866952789699571,0.6343612334801763,0.6521739130434783,0.6722689075630253,0.7217391304347827,0.673447692698284,0.029964232111264526,3,0.9633911368015414,0.9483747609942639,0.9533777354900095,0.962607861936721,0.9552806850618458,0.9566064360568763,0.005691957030295903
2.7531746864318847,0.4744426209054864,0.14845752716064453,0.0065291510928136304,balanced,,1,10,400,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 400}",0.7058823529411765,0.6457399103139013,0.6406926406926406,0.6694560669456067,0.7186147186147186,0.6760771379016087,0.03134978538211531,2,0.958614051973051,0.9455587392550143,0.9542857142857143,0.9588516746411483,0.9551954242135366,0.9545011208736929,0.004823653520963772
1.3527985572814942,0.1459221554167701,0.11430201530456544,0.014342622097190786,balanced,,5,2,200,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6692913385826772,0.6333333333333333,0.6530612244897959,0.648,0.6907630522088354,0.6588897897229284,0.01964580991589311,6,0.8988970588235294,0.8882733148661126,0.8832579185520362,0.8905109489051095,0.8840579710144928,0.888999442432256,0.005624197000964694
2.7855653285980226,0.4891855124410511,0.15835771560668946,0.02106800548392876,balanced,,5,2,400,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 400}",0.6771653543307087,0.6416666666666667,0.6448979591836734,0.6613545816733067,0.6666666666666666,0.6583502457042044,0.013352924975446429,8,0.8925318761384335,0.8846153846153846,0.8826714801444043,0.8876811594202898,0.8860759493670886,0.8867151699371203,0.0033447372150359985
1.2196098804473876,0.028107494022446448,0.09517440795898438,0.013095461022451654,balanced,,5,10,200,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.6692913385826772,0.6333333333333333,0.6530612244897959,0.648,0.6907630522088354,0.6588897897229284,0.01964580991589311,6,0.8988970588235294,0.8882733148661126,0.8832579185520362,0.8905109489051095,0.8840579710144928,0.888999442432256,0.005624197000964694
2.905138444900513,0.6653742381451838,0.1715554714202881,0.020857224485931032,balanced,,5,10,400,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10, 'model__n_estimators': 400}",0.6771653543307087,0.6416666666666667,0.6448979591836734,0.6613545816733067,0.6666666666666666,0.6583502457042044,0.013352924975446429,8,0.8925318761384335,0.8846153846153846,0.8826714801444043,0.8876811594202898,0.8860759493670886,0.8867151699371203,0.0033447372150359985
1.2509491920471192,0.041433126904720285,0.08919773101806641,0.005936446427790879,balanced,10,1,2,200,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.703862660944206,0.6153846153846154,0.6311111111111111,0.6266094420600858,0.7064220183486238,0.6566779695697285,0.03990936528415385,10,0.9607843137254902,0.9482926829268292,0.9448209099709584,0.9477832512315271,0.9499509322865555,0.950326418028272,0.005484942419828665
2.9169145584106446,0.3781572052256546,0.21003322601318358,0.05310932161760871,balanced,10,1,2,400,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 400}",0.6695278969957081,0.6272727272727273,0.625,0.6324786324786325,0.7117117117117117,0.6531981936917559,0.03342771052421367,14,0.9598432908912831,0.9478859390363815,0.9436893203883495,0.950592885375494,0.9481915933528837,0.9500406058088785,0.005381410781578533
1.205574893951416,0.0644802470353472,0.08629112243652344,0.006500465645410446,balanced,10,1,10,200,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.6850393700787402,0.6153846153846154,0.6419753086419753,0.6586345381526104,0.7020408163265306,0.6606149297168944,0.030691354246904824,5,0.8998144712430427,0.8767638758231421,0.8819188191881919,0.8874296435272045,0.8880666049953746,0.8867986829553912,0.0076932035831568475
2.8658108711242676,0.6079620038129278,0.16308321952819824,0.01416932918481678,balanced,10,1,10,400,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 10, 'model__n_estimators': 400}",0.6771653543307087,0.6120689655172413,0.6446280991735537,0.6558704453441295,0.6887966804979253,0.6557059089727117,0.026767273792848257,13,0.9004651162790698,0.8774555659494855,0.8753462603878116,0.8867924528301887,0.8860055607043559,0.8852129912301823,0.008868824142191237
1.1432122707366943,0.05174390799441161,0.08680257797241211,0.011700166982958492,balanced,10,5,2,200,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6819923371647509,0.6285714285714286,0.6428571428571429,0.6484375,0.68,0.6563716817186644,0.021133686311317974,11,0.8527551942186089,0.8287292817679558,0.8388838883888389,0.8353265869365225,0.8410535876475931,0.8393497077919039,0.007896913459860455
2.7760180950164797,0.5867290181531302,0.17677602767944336,0.03992498575375844,balanced,10,5,2,400,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__min_samples_split': 2, 'model__n_estimators': 400}",0.671875,0.6285714285714286,0.6349206349206349,0.6484375,0.672,0.6511609126984127,0.018137195838659772,15,0.8602344454463481,0.8344007319304666,0.8375451263537906,0.8322639780018332,0.8395285584768812,0.8407945680418638,0.010037156884842146
1.163081741333008,0.036851836759559456,0.08717317581176758,0.00671406658645946,balanced,10,5,10,200,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10, 'model__n_estimators': 200}",0.6819923371647509,0.6285714285714286,0.6428571428571429,0.6484375,0.68,0.6563716817186644,0.021133686311317974,11,0.8527551942186089,0.8287292817679558,0.8388838883888389,0.8353265869365225,0.8410535876475931,0.8393497077919039,0.007896913459860455
2.3432247638702393,0.06519951341875682,0.1691037654876709,0.014711265095364976,balanced,10,5,10,400,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__min_samples_leaf': 5, 'model__min_samples_split': 10, 'model__n_estimators': 400}",0.671875,0.6285714285714286,0.6349206349206349,0.6484375,0.672,0.6511609126984127,0.018137195838659772,15,0.8602344454463481,0.8344007319304666,0.8375451263537906,0.8322639780018332,0.8395285584768812,0.8407945680418638,0.010037156884842146
